ngram,log_prob
ayt,-8.425749098197196
dal,-8.425927558278381
itu,-8.427671343562723
apa,-8.429994375123417
dle,-8.432642906068482
lof,-8.432911033842956
odi,-8.433286248160002
tag,-8.434784227631914
goo,-8.435048284508227
ngu,-8.435411431913604
ety,-8.435763982599992
nsw,-8.437664389223102
ebr,-8.438399890789807
mag,-8.438412440587854
ked,-8.438631908229093
nou,-8.439278398352094
ecr,-8.440489988250416
edc,-8.441150265313999
dur,-8.441322145438463
fea,-8.441564194113727
lim,-8.442237778963387
itc,-8.442260095627493
dse,-8.44269212919458
vit,-8.443546665059268
mod,-8.445637807261251
inu,-8.446365464443277
tsh,-8.446993828861794
eva,-8.44703288870582
ngd,-8.44780209975251
rly,-8.448969347489474
vat,-8.450113652179194
exa,-8.451585478271332
nen,-8.452115706469035
opt,-8.452155693949324
adv,-8.452306933789094
fil,-8.454893181671094
tyt,-8.45735932456993
oes,-8.457612962669925
afe,-8.457652439514021
inm,-8.45978723930458
olu,-8.460142261284682
mmu,-8.460615453454796
ntw,-8.463712301949665
itw,-8.464037082665769
ock,-8.464517642626712
div,-8.464548927505904
edr,-8.464581685663653
ott,-8.464652358602573
uma,-8.464901962385477
ume,-8.466285115479751
plo,-8.467110243837338
sun,-8.467155263716204
tua,-8.467395157898187
pas,-8.469259804769871
nwi,-8.469291238361697
erl,-8.471923328477635
ype,-8.473075657935379
usa,-8.47328170346029
slo,-8.47386888759875
oda,-8.475818983769198
esm,-8.476936311892347
oge,-8.47798587464917
lve,-8.478275024139418
nno,-8.478570975927934
exc,-8.481889162073735
atr,-8.481894779606279
dyo,-8.481923242256169
sai,-8.481942717167614
cap,-8.482449947457665
ski,-8.484720274831652
twh,-8.48634628106021
ubl,-8.488005832518974
sle,-8.490682422346051
esb,-8.491654618815367
tsc,-8.492776161788429
mov,-8.493400290282203
bot,-8.493502202616089
nca,-8.495059835920381
inp,-8.499048379767942
sag,-8.499481650962661
elf,-8.499493085462607
chn,-8.500808544158621
fan,-8.50331762876918
oup,-8.503668163433797
ege,-8.503776103869154
gon,-8.504645027609234
rog,-8.505856039569297
aye,-8.506081996756933
edp,-8.506547499036726
roo,-8.511304724152112
hot,-8.511371063467706
sex,-8.5115994277823
hit,-8.511799289346037
anu,-8.512352396418777
tun,-8.512436180412877
rld,-8.515374213202783
ava,-8.51818691568212
pic,-8.51863361148078
nad,-8.518799133803165
mas,-8.5201799421122
rga,-8.520475716394994
pai,-8.5205531770103
nac,-8.522071681984013
lto,-8.522964460657814
boo,-8.523535882776702
dri,-8.524905658232091
rsw,-8.52500574960465
sul,-8.52501982575742
rpo,-8.526115636533211
asw,-8.52795747089509
dus,-8.528347743579054
git,-8.529706845352248
ppr,-8.530976930385956
yar,-8.532078504559706
erd,-8.534663048227875
dhe,-8.535367612085015
siv,-8.53553869378603
onn,-8.536402846715013
lot,-8.537267351224811
alu,-8.537831561427673
bef,-8.538362011302398
dra,-8.539520550483312
iro,-8.53970027997306
oac,-8.540388152701263
pto,-8.540411976736937
ift,-8.542511115573266
var,-8.542579955745712
lyo,-8.542910295329847
cov,-8.543279768122657
vol,-8.544892234596693
ofh,-8.54513237411811
aci,-8.54567709023572
nvi,-8.546395851122949
fol,-8.54745136901917
isw,-8.547864127253897
oyo,-8.547914533826926
teg,-8.54935819988384
yha,-8.549827459670217
fam,-8.550886607834801
ker,-8.551087254479478
ecl,-8.55234301262817
agr,-8.552398065928418
ney,-8.55294715736875
asu,-8.553608396588883
fes,-8.554906001355851
hon,-8.555105038484186
eem,-8.557039452939023
uit,-8.557165424474467
asc,-8.557717544607536
aga,-8.559062972438573
ank,-8.559112328423886
rer,-8.560012086060025
thc,-8.560178931721698
sap,-8.561809977062676
ssh,-8.562778350769852
ged,-8.562890833808687
bal,-8.563094310003182
tne,-8.563544053967506
sbu,-8.563674911785391
ola,-8.56443560786505
onb,-8.56454054883585
mou,-8.567188458623047
giv,-8.567210890504052
gni,-8.569107182893031
rim,-8.573131705574399
rya,-8.573400064022469
sub,-8.57354494186259
ald,-8.576034124128396
rib,-8.576378173477355
oan,-8.577294432232788
idi,-8.579613741794317
tex,-8.58037178686758
gis,-8.581855664858079
uil,-8.58252512295946
asb,-8.582916572302524
put,-8.584473114820899
vem,-8.585084535708575
nhe,-8.5853253878946
rda,-8.58779830589296
iew,-8.58786492262486
dha,-8.588079375366231
clo,-8.58848925377471
lew,-8.589077706286654
ouw,-8.589741172410521
cam,-8.590117512867057
dwh,-8.590456006456963
mad,-8.590573316418611
apr,-8.590682706788694
icu,-8.591332615360749
ban,-8.593680564034958
gyo,-8.593879931254119
lyc,-8.594093164135606
dca,-8.594200426151254
fri,-8.595425117778298
ywi,-8.596527826115413
sme,-8.597560697395846
aya,-8.597679684775544
igi,-8.597838637003166
nef,-8.59788910331187
ida,-8.598499526763174
nsf,-8.59855802245187
ayi,-8.598884651199954
flo,-8.599536122645109
dou,-8.600994311280434
eav,-8.601722726115753
ngy,-8.60197099792568
cke,-8.602787605046814
sty,-8.602998518843238
umb,-8.6035921904233
gai,-8.603858273035272
roa,-8.604336469001469
van,-8.605796592581362
tee,-8.605831777063568
oua,-8.608701994236467
ypr,-8.610965423722408
iet,-8.611023800950534
uro,-8.611029340572573
hev,-8.612166038158204
sem,-8.612216379476619
tep,-8.613338624699306
edd,-8.61368848991506
reh,-8.614160296893221
ado,-8.614749085679373
uir,-8.615701630535124
lut,-8.616022345033247
pho,-8.617798197640004
ldb,-8.620730124855896
fie,-8.62240574672114
oha,-8.624352318445608
rki,-8.62608550278152
oot,-8.626645864214153
orw,-8.628582934532913
edm,-8.631445794638653
dmo,-8.634187777498958
gea,-8.634387971805864
run,-8.637841190894296
sci,-8.638924223412083
esn,-8.639473852185441
aff,-8.639535232999485
tss,-8.639686070432536
nni,-8.640870320615749
inh,-8.641389393024829
vir,-8.642218623283483
opp,-8.642523330484426
rli,-8.642720362340894
odo,-8.643907773111033
nim,-8.643943003265232
cht,-8.643956655283649
uce,-8.64398263867234
rar,-8.644541665214225
lue,-8.644587053029984
mpe,-8.646134555230189
eea,-8.647479814432964
gst,-8.6474970504365
tsp,-8.650535667077863
isl,-8.650813209877098
cis,-8.65115248421026
bre,-8.651375625368816
gal,-8.651763024388657
oke,-8.651954782518324
enu,-8.652060886729185
sep,-8.652867024792108
dor,-8.65321944237815
ped,-8.655058649768671
ntc,-8.655567765421745
yca,-8.656293803684965
uss,-8.65693559855609
rab,-8.660587700001335
tei,-8.660707711196553
eya,-8.661107255220017
lpr,-8.661198205142739
sne,-8.661464830166697
eak,-8.66186288347613
ocu,-8.665084512020456
eek,-8.665443062266656
gfo,-8.666572638345567
fco,-8.666983996615356
oor,-8.667599773227819
eye,-8.668909220248088
gle,-8.669810404247947
rsc,-8.670066226464654
reb,-8.670446012622488
rwi,-8.67109967290573
bor,-8.671108270593448
aty,-8.671725234494378
isr,-8.672378372501374
ier,-8.673036017833077
rtu,-8.674766725014203
eou,-8.674917975178857
rca,-8.675148755243756
bro,-8.676264337182651
ofr,-8.677283722890852
isf,-8.67808084164499
epi,-8.678507903128962
ntu,-8.678535711748223
ogi,-8.680155415728496
sdi,-8.681314543209458
pra,-8.682520785349269
nsc,-8.683910429564794
gco,-8.685178549457163
yis,-8.68596453580255
num,-8.686281033003455
pet,-8.687925305870698
yer,-8.688036677103808
gne,-8.688254853399405
yma,-8.68919484441873
egu,-8.689599482927218
nif,-8.689637282128645
esl,-8.689999212665446
ntf,-8.692100996908383
bui,-8.69224379961744
veb,-8.69227615257901
ofd,-8.693689148909286
vei,-8.694098851695324
lse,-8.695455076880865
urb,-8.695468523234668
dno,-8.696185614860628
nol,-8.697684075005668
gof,-8.698712517670677
rid,-8.699383062603117
iva,-8.700819662413434
pub,-8.700979101263611
pow,-8.70140392942095
eer,-8.701535471542607
ryi,-8.70168009455266
fra,-8.701833137804007
rwa,-8.702563215106059
nei,-8.702598238603327
edg,-8.70431261981767
swo,-8.704463259357654
lus,-8.705035615775818
web,-8.706360358153086
orb,-8.707958660268377
spl,-8.708142250883421
nev,-8.709731647473015
esy,-8.711742923912842
ben,-8.712766120865187
lyw,-8.713192211490208
lfo,-8.715183038472949
uts,-8.717074069752353
ofw,-8.717234226080434
deo,-8.718112224641585
tsf,-8.718524941644079
gwi,-8.71913104297173
hto,-8.719133891613428
rsp,-8.720128088256956
lda,-8.721301685128033
hts,-8.721832824114745
eim,-8.722298992955825
gas,-8.722468086431816
rfa,-8.723957820297676
pot,-8.725210914111184
edh,-8.725530525268
ask,-8.726085429360545
rms,-8.726492363504754
ywh,-8.726874104429768
asm,-8.728847319167569
kea,-8.72885115444251
enh,-8.729118221631632
rex,-8.730558832907166
nfi,-8.731293854356764
oki,-8.731853890079087
rys,-8.732099154670312
ror,-8.732213632069088
wed,-8.732278572553561
tsu,-8.732337744222377
gem,-8.733308081625502
foo,-8.734355523510919
sad,-8.734678071264884
ews,-8.734985769807626
did,-8.735528089840873
yme,-8.73565840626865
stc,-8.735872741326334
dli,-8.738016687073882
ntp,-8.73833412634814
onh,-8.739353904119172
yse,-8.739617006995125
ots,-8.740308284659822
eig,-8.742767013361355
cks,-8.743249855340643
lai,-8.743409395165868
nel,-8.743628803993744
lex,-8.744121798061764
rro,-8.745818717438032
kth,-8.74607621083875
ldr,-8.746417686916303
eag,-8.747359789651743
lov,-8.747616214750279
liz,-8.748580961967518
rwh,-8.749385140215573
ndg,-8.751420485372707
cos,-8.752119973734832
bit,-8.752743843420792
swa,-8.753123951682557
agi,-8.75346587787994
ctt,-8.754442189858173
isd,-8.754518919408678
lwa,-8.756128645453108
ghe,-8.757489826089195
rsu,-8.757550508559799
nom,-8.759578333812792
dir,-8.760418621162348
lee,-8.761449295444208
kee,-8.761698460211024
ncy,-8.761944218284249
say,-8.761955120242934
dsi,-8.762056216793695
eld,-8.762064146367189
stm,-8.762108751389722
sew,-8.762667969807339
poi,-8.763741672870864
ofl,-8.763990912987698
stp,-8.764765840737148
pur,-8.766553443786448
mei,-8.770077313571928
inw,-8.7700913021223
tde,-8.77217928781538
isb,-8.77386435507939
ndn,-8.774097070330761
icl,-8.776158260519972
pth,-8.778138590698827
wev,-8.77922601782164
yle,-8.781356425683537
smi,-8.782731156888346
rbe,-8.783996324575359
cra,-8.784202021259604
thy,-8.784738754422603
zed,-8.786703148831261
cta,-8.786710260339715
ods,-8.787087242676815
sum,-8.787309840753023
dfr,-8.787391675789394
tmo,-8.787846210852091
ior,-8.788582853889277
epu,-8.788826655712688
onv,-8.789415282503137
ofb,-8.789583379694273
rha,-8.790708320335563
etu,-8.791302648826926
far,-8.793759209377129
tta,-8.795921864010813
atf,-8.796045424511908
nfr,-8.796274641470351
dwa,-8.796334646532335
blo,-8.796630108576075
lds,-8.797638722428465
uen,-8.797963337721107
urf,-8.798397007343592
hop,-8.799279828458962
esd,-8.80110965042549
ttl,-8.803148843554148
tli,-8.8037909173868
ken,-8.804125806476009
cem,-8.805907564420389
upt,-8.806036508043466
dwe,-8.806802226682919
dro,-8.80681155569381
oba,-8.807278117237074
ndy,-8.807709102433881
rey,-8.808122628637852
mst,-8.808758038425852
sav,-8.809149140723823
aca,-8.809267072757184
cew,-8.810645882769542
fas,-8.811172016017244
tdo,-8.811609370011764
key,-8.814773381606113
doe,-8.816020662163345
eau,-8.81643868704636
orh,-8.816838563948226
rpa,-8.818408736756654
mmi,-8.818964677230799
hno,-8.819998709038837
aan,-8.821688527668535
orf,-8.822149978996372
leb,-8.822868098648904
ush,-8.822919186921286
dam,-8.823090377992798
lte,-8.823866636230116
opi,-8.824798097916867
lyb,-8.825399842360442
tyi,-8.826411483182719
mul,-8.826607061837148
scu,-8.826667857590135
pme,-8.829366150124418
wal,-8.83270926208505
ywe,-8.832882137506399
irc,-8.833740574039206
fla,-8.835089056109236
acr,-8.83561540938122
oal,-8.83583627228387
fal,-8.837643952236368
ams,-8.837999998966717
oom,-8.838050262018946
une,-8.839587713273067
bin,-8.841133968442001
xam,-8.842432846973383
him,-8.843195784987829
iev,-8.843861413270314
hof,-8.845599618716564
cip,-8.846908090732692
ony,-8.847613985305244
yde,-8.847860194175839
opu,-8.848594321144706
rks,-8.850046875970945
yas,-8.85025471080362
sef,-8.85065588922322
nus,-8.850656430733356
rty,-8.85115420255128
inl,-8.851579048225977
uat,-8.852649548985205
oar,-8.852987640108594
rhe,-8.852989268432308
stw,-8.85336439631813
rpe,-8.855160552918237
ssp,-8.855276966023874
avo,-8.857082014276953
lyd,-8.858449811807509
alb,-8.860575024172475
inb,-8.861906537475408
oms,-8.86198649563433
pit,-8.863436160862136
eev,-8.863827300055895
dac,-8.86518293318183
teo,-8.865733067857787
ogy,-8.866075612229018
ttr,-8.867484411180456
asy,-8.867721791014915
rho,-8.870208023713671
ols,-8.872444178527136
pul,-8.8729750665037
dsu,-8.873513438837719
muc,-8.875366168733066
raf,-8.877600549494444
sot,-8.877890423356835
bed,-8.878259981355209
cki,-8.879426877402452
dsh,-8.88111473942305
dua,-8.881328016538387
wes,-8.881670359985923
oon,-8.884711913885633
mmo,-8.8849892856471
osp,-8.885886928372145
ico,-8.88820681078471
yal,-8.888567828115214
mac,-8.890485314870476
nov,-8.891131873602589
iza,-8.8913512461135
lep,-8.89331929059443
sfa,-8.893560622771822
law,-8.893799186281443
iqu,-8.89445128638636
ais,-8.894885878818503
mee,-8.899318400560531
dot,-8.899410503893714
apo,-8.89967378427206
sfi,-8.90026087044154
kan,-8.900803890568827
uet,-8.900860258605432
ule,-8.903162103262876
lyf,-8.903650743807273
nmo,-8.90370670153522
adt,-8.90404251367547
ohe,-8.904282448551442
ply,-8.905194726468482
mel,-8.905882342766795
rbo,-8.906023127867156
olv,-8.907040116123733
enw,-8.908322559695273
sdo,-8.909010034652182
nap,-8.909593439109264
osa,-8.910036387660076
opo,-8.91119323020726
lyr,-8.911709986828697
irt,-8.912785212710984
mto,-8.913567450140032
chr,-8.915412193290994
iri,-8.916188394527326
ayb,-8.91648215569005
ilt,-8.917214042465995
dex,-8.91845687289682
wri,-8.918533369580553
tfr,-8.91902378276638
ayo,-8.919324758155073
ctr,-8.919991982220314
oen,-8.920427948960228
urd,-8.921040132476413
ira,-8.921755595783935
isk,-8.922238866682376
toy,-8.922377319432398
xpl,-8.922608892501135
eaf,-8.925976245447021
obl,-8.9264884323825
ago,-8.92658833064409
dpa,-8.928115503741793
omb,-8.9289555071512
rra,-8.929028125942983
mew,-8.930023652017718
niz,-8.930431758328039
dmi,-8.931559607336968
sue,-8.931605992562755
eru,-8.932984439190832
dne,-8.93354140973255
gpr,-8.935645049473932
cef,-8.935869691264086
nct,-8.936027147479642
ibi,-8.936776436133005
ntm,-8.939734227725966
msa,-8.94057338770328
yor,-8.9419761253463
vio,-8.942666358690964
pay,-8.943787890554761
bod,-8.946816601311552
pes,-8.947637264902257
exi,-8.947772715279442
lyp,-8.947779876162404
rtr,-8.948029942484995
env,-8.948257384057818
onr,-8.950927269402817
dhi,-8.95101167888223
ils,-8.951188902106122
lou,-8.951420656883059
ych,-8.951763297217694
ipa,-8.954250956937349
gor,-8.95469491104375
alk,-8.955157698160324
ysa,-8.956087525722063
dme,-8.956521460381683
lsi,-8.956567212039287
ffo,-8.957708670814862
dva,-8.958484642619762
tus,-8.959600516477062
hum,-8.959772625149922
efl,-8.959823961541908
tap,-8.96155221307445
got,-8.96229726744008
yso,-8.963234972518183
rdo,-8.96368535921884
edl,-8.963852108300362
rba,-8.967542856680579
mig,-8.969186352542474
atp,-8.971920728888467
gui,-8.972109645707853
atl,-8.973643087078244
api,-8.973750871304128
ofy,-8.973803542821894
gov,-8.974764366066356
fle,-8.975070945258162
stb,-8.975575165815648
thm,-8.976627363895377
glo,-8.976904409898765
ntb,-8.977894662660082
nho,-8.981032321108414
oud,-8.982130422934826
vec,-8.98234351658288
eck,-8.982727817583022
dho,-8.983207474217414
nem,-8.98380241967253
nwe,-8.985221946291771
rip,-8.986917120474725
urg,-8.990093844509982
opa,-8.990249490312745
anh,-8.990413255849433
rno,-8.990995058282255
phi,-8.992702552211378
sop,-8.993531156915397
aph,-8.994412341434321
oos,-8.994937046190497
tno,-8.995221715202131
oas,-8.995306193027535
rfe,-8.996110654230627
ham,-8.996933313559179
lym,-8.997276235868695
mec,-9.000235137457555
stl,-9.001422539059892
scl,-9.00163285671589
ody,-9.002261554588694
tev,-9.004266197855832
lye,-9.004723450721471
ips,-9.00588457426569
tam,-9.007318718142312
gic,-9.007815388434407
beh,-9.009292919767823
nwa,-9.009309419564431
nie,-9.00949474367271
mpt,-9.01008648746746
tpa,-9.010995737576724
vai,-9.01150441401798
sba,-9.014125014829377
oje,-9.014290186606805
tsb,-9.01537244953512
yli,-9.015488658220509
nty,-9.015951711525577
sil,-9.01812229566609
arb,-9.018271480448368
ibe,-9.019702351162195
taf,-9.02040989208299
dtr,-9.020439410559632
zat,-9.021791777407367
bat,-9.022933014806034
cid,-9.023143401812742
lma,-9.024129658039888
rss,-9.024324191520874
phy,-9.024798444918966
dab,-9.025173625261338
gge,-9.025628929955747
roj,-9.029324817088774
bar,-9.029568285215724
npa,-9.030079372550556
sce,-9.030247200894307
beg,-9.0305784043097
pop,-9.031382563672564
rav,-9.032010127367021
bon,-9.03205751890128
aly,-9.032071801721903
isu,-9.032844676581933
esr,-9.033145544845818
wis,-9.033772915588205
dom,-9.034222393995929
lio,-9.036583682486507
hai,-9.036823053704468
ids,-9.037080099131812
inr,-9.037296094468196
gso,-9.037499081246361
kil,-9.0377125555214
dee,-9.038474122426521
osu,-9.038926373067348
gho,-9.039862240089512
gul,-9.039915894231003
dap,-9.04039367388681
thu,-9.043538309947413
